    0.1520   -0.000007    0.000012   -1.332536   -1.208024
    0.1540   -0.000007    0.000012   -1.315443   -1.219543
    0.1560   -0.000007    0.000012   -1.298160   -1.230887
    0.1580   -0.000007    0.000012   -1.280690   -1.242052
    0.1600   -0.000007    0.000013   -1.263034   -1.253037
    0.1620   -0.000008    0.000013   -1.245193   -1.263839
    0.1640   -0.000008    0.000013   -1.227170   -1.274456
    0.1660   -0.000008    0.000013   -1.208966   -1.284885
    0.1680   -0.000008    0.000013   -1.190583   -1.295124
    0.1700   -0.000008    0.000013   -1.172022   -1.305170
    0.1720   -0.000008    0.000013   -1.153287   -1.315021
    0.1740   -0.000009    0.000013   -1.134378   -1.324674
    0.1760   -0.000009    0.000013   -1.115297   -1.334127
    0.1780   -0.000009    0.000013   -1.096048   -1.343377
    0.1800   -0.000009    0.000014   -1.076630   -1.352422
    0.1820   -0.000009    0.000014   -1.057048   -1.361260
    0.1840   -0.000010    0.000014   -1.037302   -1.369887
    0.1860   -0.000010    0.000014   -1.017396   -1.378302
    0.1880   -0.000010    0.000014   -0.997331   -1.386502
    0.1900   -0.000010    0.000014   -0.977109   -1.394485
    0.1920   -0.000010    0.000014   -0.956734   -1.402248
    0.1940   -0.000011    0.000014   -0.936207   -1.409788
    0.1960   -0.000011    0.000014   -0.915531   -1.417105
    0.1980   -0.000011    0.000014   -0.894708   -1.424194
    0.2000   -0.000011    0.000014   -0.873742   -1.431054
    0.2020   -0.000011    0.000014   -0.852633   -1.437682
    0.2040   -0.000012    0.000014   -0.831387   -1.444076
    0.2060   -0.000012    0.000015   -0.810003   -1.450234
    0.2080   -0.000012    0.000015   -0.788487   -1.456153
    0.2100   -0.000012    0.000015   -0.766840   -1.461831
    0.2120   -0.000013    0.000015   -0.745066   -1.467266
    0.2140   -0.000013    0.000015   -0.723167   -1.472456
    0.2160   -0.000013    0.000015   -0.701146   -1.477398
    0.2180   -0.000013    0.000015   -0.679007   -1.482090
    0.2200   -0.000013    0.000015   -0.656752   -1.486530
    0.2220   -0.000014    0.000015   -0.634385   -1.490715
    0.2240   -0.000014    0.000015   -0.611909   -1.494645
    0.2260   -0.000014    0.000015   -0.589327   -1.498316
    0.2280   -0.000014    0.000015   -0.566643   -1.501726
    0.2300   -0.000015    0.000015   -0.543860   -1.504874
    0.2320   -0.000015    0.000015   -0.520981   -1.507758
    0.2340   -0.000015    0.000015   -0.498010   -1.510376
    0.2360   -0.000015    0.000015   -0.474951   -1.512725
    0.2380   -0.000015    0.000015   -0.451807   -1.514804
    0.2400   -0.000016    0.000015   -0.428582   -1.516611
    0.2420   -0.000016    0.000015   -0.405279   -1.518145
    0.2440   -0.000016    0.000015   -0.381903   -1.519403
    0.2460   -0.000016    0.000015   -0.358458   -1.520384
    0.2480   -0.000017    0.000015   -0.334946   -1.521087
    0.2500   -0.000017    0.000015   -0.311373   -1.521509
    0.2520   -0.000017    0.000015   -0.287743   -1.521650
    0.2540   -0.000017    0.000015   -0.264059   -1.521507
    0.2560   -0.000018    0.000015   -0.240325   -1.521081
    0.2580   -0.000018    0.000015   -0.216547   -1.520368
    0.2600   -0.000018    0.000015   -0.192727   -1.519368
    0.2620   -0.000018    0.000015   -0.168871   -1.518080
    0.2640   -0.000019    0.000015   -0.144983   -1.516503
    0.2660   -0.000019    0.000015   -0.121067   -1.514635
    0.2680   -0.000019    0.000015   -0.097128   -1.512476
    0.2700   -0.000019    0.000015   -0.073170   -1.510025
    0.2720   -0.000020    0.000015   -0.049197   -1.507281
    0.2740   -0.000020    0.000015   -0.025216   -1.504243
    0.2760   -0.000020    0.000015   -0.001229   -1.500911
    0.2780   -0.000020    0.000015    0.022758   -1.497283
    0.2800   -0.000020    0.000015    0.046740   -1.493361
    0.2820   -0.000021    0.000015    0.070714   -1.489142
    0.2840   -0.000021    0.000015    0.094673   -1.484627
    0.2860   -0.000021    0.000015    0.118613   -1.479816
    0.2880   -0.000021    0.000015    0.142529   -1.474709
    0.2900   -0.000022    0.000015    0.166417   -1.469305
    0.2920   -0.000022    0.000015    0.190271   -1.463605
    0.2940   -0.000022    0.000015    0.214087   -1.457608
    0.2960   -0.000022    0.000015    0.237859   -1.451316
    0.2980   -0.000023    0.000014    0.261583   -1.444728
    0.3000   -0.000023    0.000014    0.285253   -1.437845
    0.3020   -0.000023    0.000014    0.308865   -1.430667
    0.3040   -0.000023    0.000014    0.332414   -1.423196
    0.3060   -0.000024    0.000014    0.355894   -1.415431
    0.3080   -0.000024    0.000014    0.379300   -1.407375
    0.3100   -0.000024    0.000014    0.402628   -1.399027
    0.3120   -0.000024    0.000014    0.425873   -1.390390
    0.3140   -0.000024    0.000014    0.449029   -1.381463
    0.3160   -0.000025    0.000014    0.472092   -1.372249
    0.3180   -0.000025    0.000014    0.495056   -1.362749
    0.3200   -0.000025    0.000014    0.517917   -1.352965
    0.3220   -0.000025    0.000013    0.540669   -1.342897
    0.3240   -0.000026    0.000013    0.563309   -1.332549
    0.3260   -0.000026    0.000013    0.585830   -1.321921
    0.3280   -0.000026    0.000013    0.608229   -1.311016
    0.3300   -0.000026    0.000013    0.630499   -1.299836
    0.3320   -0.000027    0.000013    0.652638   -1.288382
    0.3340   -0.000027    0.000013    0.674639   -1.276658
    0.3360   -0.000027    0.000013    0.696498   -1.264665
    0.3380   -0.000027    0.000013    0.718211   -1.252407
    0.3400   -0.000027    0.000012    0.739772   -1.239885
    0.3420   -0.000028    0.000012    0.761179   -1.227102
    0.3440   -0.000028    0.000012    0.782425   -1.214061
    0.3460   -0.000028    0.000012    0.803506   -1.200765
    0.3480   -0.000028    0.000012    0.824419   -1.187216
    0.3500   -0.000028    0.000012    0.845158   -1.173419
    0.3520   -0.000029    0.000012    0.865721   -1.159375
    0.3540   -0.000029    0.000011    0.886102   -1.145088
    0.3560   -0.000029    0.000011    0.906298   -1.130562
    0.3580   -0.000029    0.000011    0.926304   -1.115800
    0.3600   -0.000029    0.000011    0.946117   -1.100804
    0.3620   -0.000030    0.000011    0.965732   -1.085579
    0.3640   -0.000030    0.000011    0.985147   -1.070129
    0.3660   -0.000030    0.000011    1.004357   -1.054456
    0.3680   -0.000030    0.000010    1.023359   -1.038565
    0.3700   -0.000030    0.000010    1.042150   -1.022459
    0.3720   -0.000031    0.000010    1.060726   -1.006142
    0.3740   -0.000031    0.000010    1.079083   -0.989618
    0.3760   -0.000031    0.000010    1.097219   -0.972891
    0.3780   -0.000031    0.000010    1.115130   -0.955965
    0.3800   -0.000031    0.000009    1.132814   -0.938844
    0.3820   -0.000032    0.000009    1.150267   -0.921531
    0.3840   -0.000032    0.000009    1.167487   -0.904032
    0.3860   -0.000032    0.000009    1.184471   -0.886350
    0.3880   -0.000032    0.000009    1.201216   -0.868489
    0.3900   -0.000032    0.000009    1.217720   -0.850454
    0.3920   -0.000032    0.000008    1.233980   -0.832249
    0.3940   -0.000032    0.000008    1.249994   -0.813877
    0.3960   -0.000033    0.000008    1.265760   -0.795344
    0.3980   -0.000033    0.000008    1.281275   -0.776654
    0.4000   -0.000033    0.000008    1.296537   -0.757810
    0.4020   -0.000033    0.000007    1.311545   -0.738818
    0.4040   -0.000033    0.000007    1.326297   -0.719681
    0.4060   -0.000033    0.000007    1.340790   -0.700404
    0.4080   -0.000034    0.000007    1.355024   -0.680992
    0.4100   -0.000034    0.000007    1.368996   -0.661448
    0.4120   -0.000034    0.000006    1.382705   -0.641777
    0.4140   -0.000034    0.000006    1.396149   -0.621983
    0.4160   -0.000034    0.000006    1.409328   -0.602070
    0.4180   -0.000034    0.000006    1.422240   -0.582044
    0.4200   -0.000034    0.000006    1.434883   -0.561908
    0.4220   -0.000034    0.000005    1.447258   -0.541666
    0.4240   -0.000035    0.000005    1.459361   -0.521323
    0.4260   -0.000035    0.000005    1.471194   -0.500884
    0.4280   -0.000035    0.000005    1.482755   -0.480351
    0.4300   -0.000035    0.000005    1.494043   -0.459731
    0.4320   -0.000035    0.000004    1.505057   -0.439026
    0.4340   -0.000035    0.000004    1.515798   -0.418241
    0.4360   -0.000035    0.000004    1.526264   -0.397381
    0.4380   -0.000035    0.000004    1.536455   -0.376448
    0.4400   -0.000035    0.000004    1.546370   -0.355449
    0.4420   -0.000036    0.000003    1.556010   -0.334386
    0.4440   -0.000036    0.000003    1.565373   -0.313263
    0.4460   -0.000036    0.000003    1.574461   -0.292086
    0.4480   -0.000036    0.000003    1.583272   -0.270857
    0.4500   -0.000036    0.000002    1.591807   -0.249581
    0.4520   -0.000036    0.000002    1.600066   -0.228261
    0.4540   -0.000036    0.000002    1.608049   -0.206903
    0.4560   -0.000036    0.000002    1.615755   -0.185508
    0.4580   -0.000036    0.000002    1.623185   -0.164082
    0.4600   -0.000036    0.000001    1.630340   -0.142628
    0.4620   -0.000036    0.000001    1.637220   -0.121150
    0.4640   -0.000036    0.000001    1.643824   -0.099652
    0.4660   -0.000037    0.000001    1.650154   -0.078137
    0.4680   -0.000037    0.000001    1.656209   -0.056609
    0.4700   -0.000037    0.000000    1.661991   -0.035071
    0.4720   -0.000037    0.000000    1.667500   -0.013528
    0.4740   -0.000037   -0.000000    1.672736    0.008017
    0.4760   -0.000037   -0.000000    1.677700    0.029561
    0.4780   -0.000037   -0.000001    1.682393    0.051101
    0.4800   -0.000037   -0.000001    1.686815    0.072632
    0.4820   -0.000037   -0.000001    1.690968    0.094151
    0.4840   -0.000037   -0.000001    1.694852    0.115656
    0.4860   -0.000037   -0.000001    1.698467    0.137142
    0.4880   -0.000037   -0.000002    1.701815    0.158606
    0.4900   -0.000037   -0.000002    1.704897    0.180046
    0.4920   -0.000037   -0.000002    1.707713    0.201458
    0.4940   -0.000037   -0.000002    1.710265    0.222839
    0.4960   -0.000037   -0.000002    1.712553    0.244185
    0.4980   -0.000037   -0.000003    1.714579    0.265494
    0.5000   -0.000037   -0.000003    1.716343    0.286762
    0.5020   -0.000037   -0.000003    1.717846    0.307987
    0.5040   -0.000037   -0.000003    1.719091    0.329165
    0.5060   -0.000037   -0.000004    1.720077    0.350294
    0.5080   -0.000037   -0.000004    1.720806    0.371371
    0.5100   -0.000037   -0.000004    1.721280    0.392392
    0.5120   -0.000037   -0.000004    1.721499    0.413355
    0.5140   -0.000037   -0.000004    1.721464    0.434258
    0.5160   -0.000037   -0.000005    1.721178    0.455097
    0.5180   -0.000037   -0.000005    1.720640    0.475869
    0.5200   -0.000037   -0.000005    1.719853    0.496573
    0.5220   -0.000037   -0.000005    1.718817    0.517205
    0.5240   -0.000037   -0.000005    1.717535    0.537762
    0.5260   -0.000037   -0.000006    1.716006    0.558243
    0.5280   -0.000037   -0.000006    1.714234    0.578644
    0.5300   -0.000037   -0.000006    1.712219    0.598963
    0.5320   -0.000037   -0.000006    1.709962    0.619198
    0.5340   -0.000037   -0.000006    1.707465    0.639345
    0.5360   -0.000037   -0.000007    1.704729    0.659404
    0.5380   -0.000037   -0.000007    1.701755    0.679370
    0.5400   -0.000037   -0.000007    1.698546    0.699242
    0.5420   -0.000037   -0.000007    1.695103    0.719018
    0.5440   -0.000037   -0.000007    1.691427    0.738695
    0.5460   -0.000037   -0.000008    1.687519    0.758271
    0.5480   -0.000037   -0.000008    1.683381    0.777744
    0.5500   -0.000037   -0.000008    1.679014    0.797111
    0.5520   -0.000037   -0.000008    1.674421    0.816370
    0.5540   -0.000037   -0.000008    1.669602    0.835520
    0.5560   -0.000037   -0.000009    1.664559    0.854557
    0.5580   -0.000037   -0.000009    1.659294    0.873480
    0.5600   -0.000037   -0.000009    1.653808    0.892287
    0.5620   -0.000036   -0.000009    1.648102    0.910975
    0.5640   -0.000036   -0.000009    1.642179    0.929543
    0.5660   -0.000036   -0.000009    1.636040    0.947989
    0.5680   -0.000036   -0.000010    1.629686    0.966310
    0.5700   -0.000036   -0.000010    1.623119    0.984506
    0.5720   -0.000036   -0.000010    1.616340    1.002572
    0.5740   -0.000036   -0.000010    1.609352    1.020509
    0.5760   -0.000036   -0.000010    1.602155    1.038314
    0.5780   -0.000036   -0.000011    1.594751    1.055984
    0.5800   -0.000036   -0.000011    1.587143    1.073519
    0.5820   -0.000036   -0.000011    1.579331    1.090916
    0.5840   -0.000036   -0.000011    1.571317    1.108174
    0.5860   -0.000036   -0.000011    1.563104    1.125291
    0.5880   -0.000036   -0.000011    1.554691    1.142265
    0.5900   -0.000035   -0.000012    1.546082    1.159094
    0.5920   -0.000035   -0.000012    1.537277    1.175776
    0.5940   -0.000035   -0.000012    1.528279    1.192311
    0.5960   -0.000035   -0.000012    1.519089    1.208696
    0.5980   -0.000035   -0.000012    1.509708    1.224929
    0.6000   -0.000035   -0.000012    1.500139    1.241010
    0.6020   -0.000035   -0.000013    1.490383    1.256935
    0.6040   -0.000035   -0.000013    1.480441    1.272705
    0.6060   -0.000035   -0.000013    1.470316    1.288316
    0.6080   -0.000035   -0.000013    1.460009    1.303768
    0.6100   -0.000034   -0.000013    1.449522    1.319059
    0.6120   -0.000034   -0.000013    1.438856    1.334188
    0.6140   -0.000034   -0.000013    1.428013    1.349152
    0.6160   -0.000034   -0.000014    1.416995    1.363951
    0.6180   -0.000034   -0.000014    1.405803    1.378583
    0.6200   -0.000034   -0.000014    1.394439    1.393046
    0.6220   -0.000034   -0.000014    1.382906    1.407340
    0.6240   -0.000034   -0.000014    1.371204    1.421462
    0.6260   -0.000034   -0.000014    1.359335    1.435411
    0.6280   -0.000033   -0.000014    1.347302    1.449187
    0.6300   -0.000033   -0.000015    1.335105    1.462786
    0.6320   -0.000033   -0.000015    1.322746    1.476209
    0.6340   -0.000033   -0.000015    1.310228    1.489453
    0.6360   -0.000033   -0.000015    1.297552    1.502518
    0.6380   -0.000033   -0.000015    1.284719    1.515401
    0.6400   -0.000033   -0.000015    1.271732    1.528103
    0.6420   -0.000033   -0.000015    1.258592    1.540620
    0.6440   -0.000032   -0.000016    1.245301    1.552953
    0.6460   -0.000032   -0.000016    1.231861    1.565100
    0.6480   -0.000032   -0.000016    1.218273    1.577059
    0.6500   -0.000032   -0.000016    1.204539    1.588829
    0.6520   -0.000032   -0.000016    1.190662    1.600409
    0.6540   -0.000032   -0.000016    1.176642    1.611799
    0.6560   -0.000032   -0.000016    1.162481    1.622995
    0.6580   -0.000031   -0.000016    1.148182    1.633998
    0.6600   -0.000031   -0.000016    1.133746    1.644807
    0.6620   -0.000031   -0.000017    1.119175    1.655419
    0.6640   -0.000031   -0.000017    1.104471    1.665834
    0.6660   -0.000031   -0.000017    1.089635    1.676051
    0.6680   -0.000031   -0.000017    1.074669    1.686069
    0.6700   -0.000031   -0.000017    1.059576    1.695885
    0.6720   -0.000030   -0.000017    1.044356    1.705501
    0.6740   -0.000030   -0.000017    1.029013    1.714913
    0.6760   -0.000030   -0.000017    1.013547    1.724121
    0.6780   -0.000030   -0.000017    0.997960    1.733124
    0.6800   -0.000030   -0.000017    0.982255    1.741922
    0.6820   -0.000030   -0.000018    0.966433    1.750512
    0.6840   -0.000030   -0.000018    0.950496    1.758893
    0.6860   -0.000029   -0.000018    0.934445    1.767066
    0.6880   -0.000029   -0.000018    0.918284    1.775028
    0.6900   -0.000029   -0.000018    0.902013    1.782779
    0.6920   -0.000029   -0.000018    0.885635    1.790317
    0.6940   -0.000029   -0.000018    0.869151    1.797642
    0.6960   -0.000029   -0.000018    0.852564    1.804753
    0.6980   -0.000028   -0.000018    0.835875    1.811648
    0.7000   -0.000028   -0.000018    0.819086    1.818327
    0.7020   -0.000028   -0.000018    0.802199    1.824788
    0.7040   -0.000028   -0.000018    0.785216    1.831032
    0.7060   -0.000028   -0.000018    0.768139    1.837056
    0.7080   -0.000028   -0.000018    0.750970    1.842860
    0.7100   -0.000027   -0.000018    0.733711    1.848442
    0.7120   -0.000027   -0.000019    0.716364    1.853803
    0.7140   -0.000027   -0.000019    0.698931    1.858941
    0.7160   -0.000027   -0.000019    0.681414    1.863855
    0.7180   -0.000027   -0.000019    0.663814    1.868545
    0.7200   -0.000026   -0.000019    0.646134    1.873009
    0.7220   -0.000026   -0.000019    0.628377    1.877246
    0.7240   -0.000026   -0.000019    0.610543    1.881257
    0.7260   -0.000026   -0.000019    0.592635    1.885039
    0.7280   -0.000026   -0.000019    0.574655    1.888592
    0.7300   -0.000026   -0.000019    0.556605    1.891915
    0.7320   -0.000025   -0.000019    0.538488    1.895008
    0.7340   -0.000025   -0.000019    0.520304    1.897870
    0.7360   -0.000025   -0.000019    0.502057    1.900499
    0.7380   -0.000025   -0.000019    0.483749    1.902895
    0.7400   -0.000025   -0.000019    0.465381    1.905058
    0.7420   -0.000024   -0.000019    0.446955    1.906986
    0.7440   -0.000024   -0.000019    0.428475    1.908679
    0.7460   -0.000024   -0.000019    0.409942    1.910136
    0.7480   -0.000024   -0.000019    0.391358    1.911356
    0.7500   -0.000024   -0.000019    0.372725    1.912339
    0.7520   -0.000024   -0.000019    0.354046    1.913084
    0.7540   -0.000023   -0.000019    0.335322    1.913590
    0.7560   -0.000023   -0.000019    0.316557    1.913857
    0.7580   -0.000023   -0.000019    0.297752    1.913883
    0.7600   -0.000023   -0.000019    0.278910    1.913669
    0.7620   -0.000023   -0.000019    0.260032    1.913214
    0.7640   -0.000022   -0.000019    0.241121    1.912516
    0.7660   -0.000022   -0.000019    0.222180    1.911576
    0.7680   -0.000022   -0.000019    0.203211    1.910393
    0.7700   -0.000022   -0.000019    0.184216    1.908966
    0.7720   -0.000022   -0.000019    0.165197    1.907295
    0.7740   -0.000021   -0.000019    0.146157    1.905379
    0.7760   -0.000021   -0.000019    0.127098    1.903217
    0.7780   -0.000021   -0.000019    0.108022    1.900810
    0.7800   -0.000021   -0.000019    0.088933    1.898156
    0.7820   -0.000021   -0.000019    0.069832    1.895256
    0.7840   -0.000021   -0.000019    0.050722    1.892108
    0.7860   -0.000020   -0.000019    0.031606    1.888712
    0.7880   -0.000020   -0.000019    0.012485    1.885068
    0.7900   -0.000020   -0.000019   -0.006638    1.881175
    0.7920   -0.000020   -0.000019   -0.025759    1.877034
    0.7940   -0.000020   -0.000019   -0.044877    1.872643
    0.7960   -0.000019   -0.000019   -0.063990    1.868002
    0.7980   -0.000019   -0.000019   -0.083093    1.863111
    0.8000   -0.000019   -0.000019   -0.102186    1.857970
    0.8020   -0.000019   -0.000019   -0.121264    1.852578
    0.8040   -0.000019   -0.000018   -0.140327    1.846936
    0.8060   -0.000018   -0.000018   -0.159370    1.841042
    0.8080   -0.000018   -0.000018   -0.178391    1.834896
    0.8100   -0.000018   -0.000018   -0.197388    1.828499
    0.8120   -0.000018   -0.000018   -0.216358    1.821850
    0.8140   -0.000018   -0.000018   -0.235297    1.814950
    0.8160   -0.000017   -0.000018   -0.254205    1.807797
    0.8180   -0.000017   -0.000018   -0.273076    1.800392
    0.8200   -0.000017   -0.000018   -0.291910    1.792734
    0.8220   -0.000017   -0.000018   -0.310702    1.784824
    0.8240   -0.000017   -0.000018   -0.329450    1.776662
    0.8260   -0.000017   -0.000018   -0.348152    1.768248
    0.8280   -0.000016   -0.000018   -0.366804    1.759581
    0.8300   -0.000016   -0.000018   -0.385403    1.750662
    0.8320   -0.000016   -0.000017   -0.403947    1.741491
    0.8340   -0.000016   -0.000017   -0.422432    1.732068
    0.8360   -0.000016   -0.000017   -0.440856    1.722393
    0.8380   -0.000015   -0.000017   -0.459216    1.712466
    0.8400   -0.000015   -0.000017   -0.477508    1.702288
    0.8420   -0.000015   -0.000017   -0.495729    1.691859
    0.8440   -0.000015   -0.000017   -0.513878    1.681179
    0.8460   -0.000015   -0.000017   -0.531949    1.670248
    0.8480   -0.000015   -0.000017   -0.549941    1.659067
    0.8500   -0.000014   -0.000016   -0.567850    1.647636
    0.8520   -0.000014   -0.000016   -0.585673    1.635956
    0.8540   -0.000014   -0.000016   -0.603407    1.624028
    0.8560   -0.000014   -0.000016   -0.621049    1.611850
    0.8580   -0.000014   -0.000016   -0.638595    1.599426
    0.8600   -0.000013   -0.000016   -0.656043    1.586754
    0.8620   -0.000013   -0.000016   -0.673389    1.573835
    0.8640   -0.000013   -0.000016   -0.690629    1.560671
    0.8660   -0.000013   -0.000015   -0.707762    1.547262
    0.8680   -0.000013   -0.000015   -0.724782    1.533609
    0.8700   -0.000013   -0.000015   -0.741688    1.519713
    0.8720   -0.000012   -0.000015   -0.758475    1.505574
    0.8740   -0.000012   -0.000015   -0.775141    1.491193
    0.8760   -0.000012   -0.000015   -0.791681    1.476573
    0.8780   -0.000012   -0.000015   -0.808094    1.461713
    0.8800   -0.000012   -0.000014   -0.824374    1.446614
    0.8820   -0.000012   -0.000014   -0.840520    1.431279
    0.8840   -0.000011   -0.000014   -0.856527    1.415707
    0.8860   -0.000011   -0.000014   -0.872392    1.399901
    0.8880   -0.000011   -0.000014   -0.888112    1.383862
    0.8900   -0.000011   -0.000014   -0.903682    1.367591
    0.8920   -0.000011   -0.000014   -0.919101    1.351090
    0.8940   -0.000011   -0.000013   -0.934364    1.334360
    0.8960   -0.000011   -0.000013   -0.949468    1.317402
    0.8980   -0.000010   -0.000013   -0.964409    1.300219
    0.9000   -0.000010   -0.000013   -0.979185    1.282813
    0.9020   -0.000010   -0.000013   -0.993791    1.265184
    0.9040   -0.000010   -0.000012   -1.008223    1.247335
    0.9060   -0.000010   -0.000012   -1.022480    1.229267
    0.9080   -0.000010   -0.000012   -1.036556    1.210984
    0.9100   -0.000009   -0.000012   -1.050450    1.192486
    0.9120   -0.000009   -0.000012   -1.064156    1.173776
    0.9140   -0.000009   -0.000012   -1.077672    1.154857
    0.9160   -0.000009   -0.000011   -1.090995    1.135729
    0.9180   -0.000009   -0.000011   -1.104120    1.116397
    0.9200   -0.000009   -0.000011   -1.117045    1.096862
    0.9220   -0.000009   -0.000011   -1.129766    1.077127
    0.9240   -0.000009   -0.000011   -1.142279    1.057194
    0.9260   -0.000008   -0.000010   -1.154582    1.037066
    0.9280   -0.000008   -0.000010   -1.166671    1.016745
    0.9300   -0.000008   -0.000010   -1.178543    0.996236
    0.9320   -0.000008   -0.000010   -1.190194    0.975540
    0.9340   -0.000008   -0.000010   -1.201621    0.954660
    0.9360   -0.000008   -0.000009   -1.212821    0.933600
    0.9380   -0.000008   -0.000009   -1.223791    0.912363
    0.9400   -0.000008   -0.000009   -1.234527    0.890951
    0.9420   -0.000008   -0.000009   -1.245026    0.869369
    0.9440   -0.000007   -0.000008   -1.255286    0.847620
    0.9460   -0.000007   -0.000008   -1.265303    0.825706
    0.9480   -0.000007   -0.000008   -1.275074    0.803632
    0.9500   -0.000007   -0.000008   -1.284597    0.781402
    0.9520   -0.000007   -0.000008   -1.293868    0.759018
    0.9540   -0.000007   -0.000007   -1.302884    0.736485
    0.9560   -0.000007   -0.000007   -1.311643    0.713806
    0.9580   -0.000007   -0.000007   -1.320142    0.690986
    0.9600   -0.000007   -0.000007   -1.328378    0.668028
    0.9620   -0.000007   -0.000006   -1.336348    0.644937
    0.9640   -0.000007   -0.000006   -1.344051    0.621717
    0.9660   -0.000006   -0.000006   -1.351483    0.598371
    0.9680   -0.000006   -0.000006   -1.358643    0.574905
    0.9700   -0.000006   -0.000006   -1.365527    0.551322
    0.9720   -0.000006   -0.000005   -1.372134    0.527628
    0.9740   -0.000006   -0.000005   -1.378461    0.503826
    0.9760   -0.000006   -0.000005   -1.384507    0.479920
    0.9780   -0.000006   -0.000005   -1.390268    0.455917
    0.9800   -0.000006   -0.000004   -1.395744    0.431819
